% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1326 +1.604194739e+06 +1.604194739e+06 +1.604139799e+06 +1.604139799e+06 -1.2543e-01 -4.9185e+00 -3.0420e+00 +3.2836e+00 +3.3085e+00 -4.4099e+00 -8.1716e-01 -8.4728e-01 -3.9769e+00 -9.7580e-03 +2.5120e+00 +5.9498e-01 -3.4609e+00 -4.7962e+00 +4.0426e+00 -3.4343e+00 -2.1107e+00 -4.7929e+00 -3.4747e+00 +3.4390e+00
1381 +1.555808230e+06 +1.555808230e+06 +1.555753290e+06 +1.555753290e+06 -1.0253e-01 -5.5153e+00 -2.3400e+00 +3.3363e+00 +3.3375e+00 -4.3128e+00 -7.5773e-01 -1.1237e+00 -4.1911e+00 -5.8130e-02 +2.5190e+00 +1.2270e+00 -3.4575e+00 -4.6430e+00 +3.9330e+00 -3.4256e+00 -1.8368e+00 -4.5880e+00 -3.4216e+00 +3.5838e+00
1489 +1.396362207e+06 +1.396362207e+06 +1.396307267e+06 +1.396307267e+06 -1.4220e-01 -5.5153e+00 -2.6628e+00 +3.1698e+00 +3.3111e+00 -5.3308e+00 -7.6785e-01 -3.2584e-01 -4.1811e+00 +2.0375e-03 +2.5181e+00 +1.1609e+00 -3.4146e+00 -4.8032e+00 +3.9738e+00 -3.4138e+00 -1.7253e+00 -4.6293e+00 -3.4774e+00 +3.2729e+00
1652 +1.290850310e+06 +1.290850310e+06 +1.290795370e+06 +1.290795370e+06 -1.3363e-01 -5.6734e+00 -3.0010e+00 +3.2709e+00 +3.3088e+00 -3.9359e+00 -7.8768e-01 -1.9588e-01 -3.9846e+00 +6.2623e-02 +2.5144e+00 +2.9229e-01 -3.4245e+00 -4.6243e+00 +4.0160e+00 -3.4084e+00 -2.1299e+00 -4.2660e+00 -3.4671e+00 +4.2309e+00
1741 +1.262833857e+06 +1.262833857e+06 +1.262778917e+06 +1.262778917e+06 -2.6582e-01 -5.9238e+00 -2.7652e+00 +2.9298e+00 +3.3317e+00 -3.4484e+00 -8.1880e-01 -1.1448e+00 -4.1614e+00 -7.6923e-02 +2.5240e+00 +7.2371e-01 -3.4632e+00 -4.1891e+00 +4.0227e+00 -3.4692e+00 -3.6842e+00 -3.9649e+00 -3.4176e+00 +2.8631e+00
1753 +1.238754986e+06 +1.238754986e+06 +1.238700046e+06 +1.238700046e+06 -1.1877e-01 -5.5756e+00 -2.4419e+00 +3.0023e+00 +3.4558e+00 -3.2206e+00 -7.3676e-01 -2.8170e-01 -4.1247e+00 +7.3305e-02 +2.5123e+00 +8.3943e-01 -3.4205e+00 -5.5542e+00 +4.0054e+00 -3.3753e+00 -3.2668e+00 -4.4320e+00 -3.3948e+00 +3.0653e+00
1855 +1.180298973e+06 +1.180298973e+06 +1.180244033e+06 +1.180244033e+06 -1.7913e-01 -5.9286e+00 -2.6310e+00 +3.0495e+00 +3.2641e+00 -3.5754e+00 -7.3689e-01 +5.4679e-01 -4.5202e+00 +2.9480e-01 +2.5179e+00 +1.0365e+00 -3.5042e+00 -4.7405e+00 +3.9512e+00 -3.4585e+00 -3.7568e+00 -4.7672e+00 -3.5295e+00 +2.9147e+00
2031 +1.126483464e+06 +1.126483464e+06 +1.126428524e+06 +1.126428524e+06 -1.6726e-01 -5.8746e+00 -4.1484e+00 +3.0554e+00 +3.1535e+00 -1.7990e+00 -7.8195e-01 -1.6149e-01 -3.8687e+00 +1.5656e-01 +2.5139e+00 +7.0126e-01 -3.4168e+00 -5.7188e+00 +3.8906e+00 -3.4449e+00 -3.9599e+00 -4.6288e+00 -3.4434e+00 +3.3679e+00
2148 +8.495146157e+05 +8.495146157e+05 +8.494596757e+05 +8.494596757e+05 -3.0183e-01 -5.5760e+00 -4.1638e+00 +3.1593e+00 +3.2820e+00 -3.3393e+00 -7.3818e-01 +3.0299e-01 -4.5985e+00 -5.3476e-01 +2.5161e+00 +7.7522e-01 -3.0464e+00 -5.0674e+00 +3.8236e+00 -3.4565e+00 -4.2478e+00 -4.4757e+00 -3.5178e+00 +1.8130e+00
2559 +7.998949842e+05 +7.998949842e+05 +7.998400442e+05 +7.998400442e+05 -2.1435e-01 -5.1257e+00 -5.7527e+00 +2.0413e+00 +3.0183e+00 -4.8732e+00 -6.1777e-01 +1.0055e+00 -5.1252e+00 -4.1196e-01 +2.5256e+00 +4.6677e-01 -3.3930e+00 -5.4756e+00 +3.8296e+00 -3.4156e+00 -1.9124e+00 -3.8292e+00 -2.5444e+00 +1.5738e+00
2565 +5.924325351e+05 +5.924325351e+05 +5.923775951e+05 +5.923775951e+05 -1.2273e+00 -4.9749e+00 -3.8382e+00 +3.5825e+00 +3.4270e+00 -1.2791e+00 -6.9359e-01 +1.3616e+00 -4.5592e+00 +4.2349e-01 +2.5385e+00 +1.1532e+00 -3.3898e+00 -5.5683e+00 +3.5959e+00 -3.2662e+00 -1.7892e+00 -4.3189e+00 -3.0087e+00 +2.6343e+00
2726 +5.607792950e+05 +5.607792950e+05 +5.607243550e+05 +5.607243550e+05 -5.6942e-01 -4.8789e+00 -4.7286e+00 +3.1539e+00 +3.6391e-01 -3.1089e+00 -3.3543e-01 -8.4829e-02 -5.8725e+00 +8.3320e-02 +2.5554e+00 +6.4706e-01 -2.4780e+00 -5.5708e+00 +3.4829e+00 -3.3948e+00 -3.5296e+00 -3.4060e+00 -2.5856e+00 +1.5144e+00
4256 +5.139006618e+05 +5.139006618e+05 +5.138457218e+05 +5.138457218e+05 -1.5029e-01 +3.2560e-01 -3.6417e+00 +4.8533e+00 -4.0371e-02 -1.3748e+00 -3.0653e-02 -3.5845e+00 -5.7678e+00 +4.5246e+00 +1.7887e+00 +4.7810e-03 -3.3844e+00 -2.6871e+00 +1.8022e+00 -1.1789e+00 +3.9799e+00 -2.8894e+00 -3.1734e+00 +2.0683e+00
124404       +inf +5.139006618e+05       +inf +5.138457218e+05 -1.0397e+30 -3.1262e+30 -1.6110e+31 -4.7275e+29 +1.3818e+29 +5.8798e+29 -4.3093e+29 +3.2419e+29 +3.1536e+29 +6.9117e+28 +4.7611e+28 +5.4273e+29 -5.9092e+29 +9.3302e+28 -2.5951e+29 -5.9875e+29 +2.8235e+29 +1.7480e+28 +1.9764e+29 +2.2917e+29
% function evaluation | noise-free fitness - Fopt (5.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.310036092e+06 +2.310036092e+06 +2.310095222e+06 +2.310095222e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
1177 +2.040808184e+06 +2.040808184e+06 +2.040867314e+06 +2.040867314e+06 +6.7623e-01 +3.6854e+00 -4.4339e+00 +4.5471e+00 -2.2962e+00 +8.6574e-01 +4.1937e+00 -2.7837e+00 +2.8028e-01 +4.0078e+00 +1.8525e+00 +4.1062e-02 +2.1154e+00 +1.6789e-01 -3.4199e+00 -2.3237e+00 +4.0508e-01 +1.4342e+00 -2.8462e+00 +2.6273e+00
1253 +1.217413382e+06 +1.217413382e+06 +1.217472512e+06 +1.217472512e+06 +4.4424e-01 +3.7803e+00 -4.3964e+00 +4.7058e+00 -3.2034e+00 +1.2169e+00 +4.0110e+00 -2.7722e+00 +8.8691e-02 +4.1516e+00 +1.9130e+00 +5.2154e-01 +2.0809e+00 +6.6188e-01 -3.3244e+00 -1.2459e+00 +5.0767e-02 +6.7074e+00 -2.7964e+00 +3.5230e+00
1415 +1.136842238e+06 +1.136842238e+06 +1.136901368e+06 +1.136901368e+06 +6.3750e-01 +3.7569e+00 -4.4335e+00 +4.6868e+00 -1.8522e+00 +1.8186e+00 +4.0074e+00 -2.7525e+00 -3.0185e-01 +3.7004e+00 +2.0617e+00 +2.3205e-01 +2.1168e+00 -6.8368e-02 -3.3959e+00 -4.7884e+00 -3.0371e-01 +4.4719e+00 -3.1009e+00 +3.0735e+00
1450 +1.113076846e+06 +1.113076846e+06 +1.113135976e+06 +1.113135976e+06 +4.6795e-01 +4.1075e+00 -5.0194e+00 +4.6598e+00 -2.7653e+00 +1.1891e+00 +4.2296e+00 -2.8858e+00 +6.0627e-02 +3.4031e+00 +1.6827e+00 +8.2238e-01 +2.0425e+00 -5.8789e-01 -3.7647e+00 -2.5253e+00 -6.8046e-01 +7.6668e+00 -2.9818e+00 +3.4273e+00
1503 +9.977565679e+05 +9.977565679e+05 +9.978156979e+05 +9.978156979e+05 -9.8741e-02 +3.4506e+00 -4.0648e+00 +4.5617e+00 -2.5854e+00 +2.1117e+00 +4.4019e+00 -2.7655e+00 +1.8856e-01 +3.7491e+00 +5.0068e+00 +9.7962e-01 +2.0823e+00 +2.4233e-01 -3.3019e+00 -3.3330e+00 -4.3053e-01 +5.3773e+00 -2.8495e+00 +3.8245e+00
1513 +7.788130138e+05 +7.788130138e+05 +7.788721438e+05 +7.788721438e+05 +4.3322e-01 +3.5935e+00 -4.3117e+00 +4.8033e+00 -3.5224e+00 +2.0028e+00 +3.9418e+00 -2.8214e+00 -1.7235e-02 +3.8636e+00 +4.2196e+00 +2.1016e-01 +2.0800e+00 +6.5318e-01 -3.3133e+00 -3.0174e+00 +4.9771e-01 +3.9260e+00 -2.9828e+00 +3.8551e+00
1614 +7.021097845e+05 +7.021097845e+05 +7.021689145e+05 +7.021689145e+05 +5.4070e-01 +4.0414e+00 -4.4140e+00 +3.6678e+00 -3.2477e+00 +1.0683e+00 +3.9650e+00 -2.7895e+00 -7.4132e-02 +4.3510e+00 +3.2491e+00 -4.1891e-01 +2.1207e+00 +8.1251e-01 -3.4267e+00 -3.2820e+00 -7.0546e-01 +3.4367e+00 -2.0970e+00 +3.8356e+00
1616 +5.499930782e+05 +5.499930782e+05 +5.500522082e+05 +5.500522082e+05 +5.9048e-01 +5.0398e+00 -4.1303e+00 +4.1812e+00 -2.1891e+00 +9.3300e-01 +4.4534e+00 -2.8339e+00 -2.9254e-01 +3.5946e+00 +3.0537e+00 -1.4716e+00 +2.1302e+00 -4.7143e-01 -3.5293e+00 -4.2694e+00 -4.5090e-01 +7.4002e+00 -2.7718e+00 +2.4009e+00
2181 +5.479429001e+05 +5.479429001e+05 +5.480020301e+05 +5.480020301e+05 +2.8333e-01 +3.8729e+00 -4.8629e+00 +4.0447e+00 -2.9713e+00 +1.4685e+00 +2.4437e+00 -2.6868e+00 +2.3177e-01 +3.0674e+00 +2.7284e+00 +7.7712e-01 +2.1255e+00 +3.2643e-01 -3.5196e+00 -5.4458e+00 +1.1921e-01 +6.3813e+00 -2.5607e+00 +3.1778e+00
2211 +5.348955197e+05 +5.348955197e+05 +5.349546497e+05 +5.349546497e+05 +2.9919e-02 +3.0599e+00 -5.0999e+00 +4.5618e+00 -3.6860e+00 +1.6607e+00 +3.3564e+00 -2.6172e+00 +1.7879e-01 +3.6181e+00 +3.5147e+00 +2.4368e-01 +2.1167e+00 +7.1912e-01 -3.4745e+00 -2.8002e+00 -4.6055e-01 +4.8785e+00 -2.2897e+00 +3.4740e+00
2255 +5.236704509e+05 +5.236704509e+05 +5.237295809e+05 +5.237295809e+05 -7.2679e-02 +4.0053e+00 -5.1411e+00 +4.3011e+00 -3.0204e+00 +1.9195e+00 +3.9570e+00 -2.5237e+00 -4.1253e-01 +3.4908e+00 +3.7168e+00 -2.1815e-01 +1.9855e+00 -4.8563e-01 -3.5821e+00 -4.6463e+00 -8.7554e-02 +6.3517e+00 -3.6937e+00 +3.8205e+00
2329 +4.371185652e+05 +4.371185652e+05 +4.371776952e+05 +4.371776952e+05 +4.2879e-01 +3.6592e+00 -5.2786e+00 +3.8773e+00 -4.5054e+00 +1.9453e-01 +2.7608e+00 -3.4504e+00 -2.2959e-01 +3.3686e+00 +2.6716e+00 -4.3543e-01 +2.4993e+00 -4.4751e-01 -4.2583e+00 -4.3590e+00 -1.0778e-01 +7.0386e+00 -2.9898e+00 +3.3729e+00
2587 +3.845348765e+05 +3.845348765e+05 +3.845940065e+05 +3.845940065e+05 +4.0624e-01 +3.6122e+00 -5.1999e+00 +3.4359e+00 -4.1656e+00 +1.4389e+00 +3.1382e+00 -2.3474e+00 -1.4402e-01 +3.3159e+00 +3.0620e+00 -8.9678e-01 +2.0824e+00 -4.6206e-01 -4.0088e+00 -6.2792e+00 +1.2969e-02 +6.9066e+00 -3.4110e+00 +3.2729e+00
2804 +2.893202067e+05 +2.893202067e+05 +2.893793367e+05 +2.893793367e+05 -2.8427e-01 +4.5752e+00 -5.1337e+00 +4.4381e+00 -3.2251e+00 +3.4535e+00 +4.2712e+00 -2.4914e+00 +5.5786e-01 +3.5192e+00 +3.2428e+00 -1.8949e+00 +2.1203e+00 -2.3180e+00 -8.7402e+00 -4.2969e+00 -1.0709e+00 +7.4380e+00 -1.6276e+00 +2.3753e+00
3584 +2.162435159e+05 +2.162435159e+05 +2.163026459e+05 +2.163026459e+05 +1.3786e-01 +3.0908e+00 -4.3499e+00 +3.5526e+00 -4.8730e+00 -2.9141e-01 +3.0911e+00 -3.7752e+00 -4.5617e-02 +3.2229e+00 +3.5779e+00 -9.3517e-01 +2.4164e+00 +4.0103e-01 -6.0237e+00 -2.6603e+00 -3.8266e-01 +5.8221e+00 -1.4758e+00 +4.6524e+00
129254       +inf +2.162435159e+05       +inf +2.163026459e+05 +1.3971e+29 -5.7918e+28 -4.3589e+28 +1.4198e+29 -1.1724e+29 +1.1559e+30 +7.6320e+28 -3.1342e+29 -4.3210e+29 +1.2547e+30 +4.9363e+29 -5.1482e+28 +4.2681e+29 +3.2167e+29 -1.4876e+31 +1.1837e+29 +3.8987e+28 -8.6321e+29 +1.7225e+29 -1.1197e+27
% function evaluation | noise-free fitness - Fopt (-4.915300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.984097753e+06 +1.984097753e+06 +1.983606223e+06 +1.983606223e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
1843 +1.574788104e+06 +1.574788104e+06 +1.574296574e+06 +1.574296574e+06 -1.9251e+00 -4.4769e+00 -5.7843e-01 -9.2707e-01 +9.2442e-01 +2.1786e+00 -2.6441e+00 +2.5494e+00 +1.5088e+00 +1.8456e+00 +1.8544e+00 +2.8283e+00 -1.6522e+00 -3.7459e-01 +2.6191e+00 -1.7187e+00 +6.1195e+00 +5.6470e+00 -3.8513e+00 +1.6414e+00
1965 +8.825003012e+05 +8.825003012e+05 +8.820087712e+05 +8.820087712e+05 +6.9263e-01 -5.0977e+00 -3.4463e-01 -9.5659e-01 +5.5542e-01 +2.8015e+00 -2.6638e+00 +3.7326e+00 +4.5209e-01 +3.1575e+00 +5.2270e+00 +2.9208e+00 -1.2377e+00 -7.2839e-01 +2.6306e+00 -3.2839e-02 +7.8300e+00 +4.4592e+00 -2.8667e+00 +1.8085e+00
2831 +6.263962279e+05 +6.263962279e+05 +6.259046979e+05 +6.259046979e+05 -3.6934e-02 -6.4142e+00 -1.3478e+00 -1.2064e+00 +4.1345e-02 +1.9168e+00 -2.6795e+00 +4.0483e+00 -1.1033e+00 +6.4420e+00 +2.0806e+00 +2.5909e+00 -1.2233e+00 -6.2508e-01 +2.6656e+00 -1.2218e+00 +6.9825e+00 +2.5147e+00 -3.9627e+00 +1.5873e+00
3225 +5.182728089e+05 +5.182728089e+05 +5.177812789e+05 +5.177812789e+05 -9.3657e-02 -4.5744e+00 +1.0082e+00 -1.6465e-01 +9.7362e-01 +2.0886e+00 -2.1820e+00 +3.9792e+00 -3.0527e+00 +5.7539e+00 +2.8671e+00 -1.1421e-02 -8.4449e-01 +3.1266e-02 +2.6504e+00 -1.8470e+00 +5.7166e+00 +2.5872e+00 -3.9686e+00 +1.9147e+00
3486 +4.891734886e+05 +4.891734886e+05 +4.886819586e+05 +4.886819586e+05 -1.0113e+00 -7.8888e+00 -1.4102e-01 -1.3847e+00 +7.2525e-01 +1.4414e+00 -2.1218e+00 +3.6997e+00 -3.5407e+00 +7.5977e+00 +3.7389e+00 +6.8662e-01 -2.5318e+00 -2.7756e+00 +2.5585e+00 -5.2307e-01 +5.9114e+00 +3.4816e+00 -5.7533e+00 +5.5752e+00
124701       +inf +4.872266949e+05       +inf +4.867351649e+05 +1.0459e+30 -4.6596e+29 +8.3528e+29 -1.2227e+29 +8.0009e+29 -1.7921e+29 -5.3102e+29 +3.2941e+29 -1.2911e+31 +1.4529e+29 -6.8951e+29 -6.2515e+29 -1.7716e+30 -2.8005e+29 +1.8353e+29 -1.5525e+30 -4.3307e+29 +6.9226e+29 +3.7491e+29 -6.2568e+29
% function evaluation | noise-free fitness - Fopt (-1.702000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.108156324e+07 +1.108156324e+07 +1.108139304e+07 +1.108139304e+07 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +1.016051361e+07 +1.016051361e+07 +1.016034341e+07 +1.016034341e+07 -3.7034e-01 +3.2843e-01 -7.8458e-01 -2.4467e-01 +3.9712e+00 -4.5741e+00 -4.7037e+00 -1.9726e+00 +6.9808e-01 +3.2187e+00 -2.8162e+00 +4.6014e+00 -3.1268e+00 -1.0733e+00 +2.7916e+00 -2.7514e+00 +3.0021e+00 +3.7850e+00 +1.9133e-01 -1.3559e+00
34 +9.946505945e+06 +9.946505945e+06 +9.946335745e+06 +9.946335745e+06 -4.0135e-01 +3.2927e-01 -8.3871e-01 -2.4297e-01 +3.9253e+00 -4.5702e+00 -4.7170e+00 -1.9597e+00 +6.5416e-01 +3.1920e+00 -2.8179e+00 +4.6014e+00 -3.1228e+00 -1.0757e+00 +2.7916e+00 -2.7423e+00 +2.9772e+00 +3.7868e+00 +2.6778e-01 -1.3548e+00
105 +9.757092599e+06 +9.757092599e+06 +9.756922399e+06 +9.756922399e+06 -2.9162e-01 +3.4498e-01 -8.6226e-01 -2.4244e-01 +3.9661e+00 -4.5721e+00 -4.6883e+00 -1.9706e+00 +6.9961e-01 +3.2234e+00 -2.8155e+00 +4.6014e+00 -3.1691e+00 -1.0779e+00 +2.7917e+00 -2.7488e+00 +2.9454e+00 +3.7874e+00 +1.7634e-01 -1.3559e+00
124 +9.547658187e+06 +9.547658187e+06 +9.547487987e+06 +9.547487987e+06 -3.7603e-01 +3.2509e-01 -8.0123e-01 -2.4306e-01 +3.8851e+00 -4.5722e+00 -4.7133e+00 -1.9668e+00 +6.9166e-01 +3.2206e+00 -2.8132e+00 +4.6014e+00 -3.1324e+00 -1.0883e+00 +2.7917e+00 -2.7495e+00 +2.8732e+00 +3.7829e+00 +2.0466e-01 -1.3320e+00
249 +9.231675303e+06 +9.231675303e+06 +9.231505103e+06 +9.231505103e+06 -4.3142e-01 +2.6016e-01 -8.0588e-01 -2.4248e-01 +3.9537e+00 -4.7161e+00 -4.7389e+00 -1.9748e+00 +6.9191e-01 +3.2145e+00 -2.8102e+00 +4.6015e+00 -3.1305e+00 -1.0928e+00 +2.7916e+00 -2.7398e+00 +2.8425e+00 +3.7857e+00 +2.0137e-01 -1.3607e+00
416 +9.057229274e+06 +9.057229274e+06 +9.057059074e+06 +9.057059074e+06 -2.9662e-01 +2.9651e-01 -8.4945e-01 -2.5124e-01 +3.8368e+00 -4.6762e+00 -4.6878e+00 -1.9405e+00 +6.9935e-01 +3.1991e+00 -2.7585e+00 +4.6014e+00 -3.1821e+00 -1.0955e+00 +2.7917e+00 -2.7347e+00 +2.8784e+00 +3.7839e+00 +2.6206e-01 -1.3317e+00
431 +8.589064483e+06 +8.589064483e+06 +8.588894283e+06 +8.588894283e+06 -8.4835e-02 +3.0585e-01 -8.5353e-01 -2.4027e-01 +3.5460e+00 -4.6047e+00 -4.7160e+00 -1.9675e+00 +6.7961e-01 +3.2020e+00 -2.8167e+00 +4.6015e+00 -3.1254e+00 -1.0849e+00 +2.7916e+00 -2.7540e+00 +2.8559e+00 +3.7850e+00 +2.5638e-01 -1.3042e+00
453 +8.359283644e+06 +8.359283644e+06 +8.359113444e+06 +8.359113444e+06 -3.6874e-01 +3.1844e-01 -8.5174e-01 -2.4149e-01 +3.9935e+00 -4.5995e+00 -4.6796e+00 -1.9743e+00 +5.8949e-01 +3.1752e+00 -2.8041e+00 +4.6016e+00 -3.1285e+00 -1.2241e+00 +2.7917e+00 -2.7399e+00 +2.6562e+00 +3.7832e+00 +2.1045e-01 -1.2519e+00
481 +8.048373558e+06 +8.048373558e+06 +8.048203358e+06 +8.048203358e+06 -3.8017e-01 +3.1654e-01 -1.2909e+00 -2.3907e-01 +3.9279e+00 -4.7799e+00 -4.7391e+00 -1.9650e+00 +6.7566e-01 +3.1845e+00 -2.8119e+00 +4.6016e+00 -3.1218e+00 -1.0781e+00 +2.7918e+00 -2.7424e+00 +2.8159e+00 +3.7864e+00 +2.1899e-01 -1.3435e+00
603 +7.913616143e+06 +7.913616143e+06 +7.913445943e+06 +7.913445943e+06 -3.0276e-01 +2.1579e-01 -1.0802e+00 -2.1599e-01 +3.9310e+00 -4.6272e+00 -4.7156e+00 -1.9608e+00 +6.4055e-01 +3.2458e+00 -2.8173e+00 +4.6017e+00 -3.1120e+00 -1.0958e+00 +2.7917e+00 -2.7469e+00 +2.6290e+00 +3.7830e+00 +1.7914e-01 -1.3453e+00
605 +6.779966239e+06 +6.779966239e+06 +6.779796039e+06 +6.779796039e+06 -1.0006e-01 +1.0541e-01 -9.1946e-01 -2.1940e-01 +3.3577e+00 -4.7426e+00 -4.7157e+00 -1.9591e+00 +6.7959e-01 +3.1571e+00 -2.8079e+00 +4.6014e+00 -3.0345e+00 -1.1104e+00 +2.7919e+00 -2.7808e+00 +2.4745e+00 +3.7851e+00 -9.6660e-03 -1.2962e+00
702 +5.888219468e+06 +5.888219468e+06 +5.888049268e+06 +5.888049268e+06 -3.1640e-01 +2.6509e-01 -1.0167e+00 -2.3635e-01 +3.4848e+00 -4.6407e+00 -4.9097e+00 -1.9594e+00 +6.2184e-01 +3.2336e+00 -2.7916e+00 +4.6006e+00 -3.1056e+00 -1.1287e+00 +2.7917e+00 -2.7699e+00 +2.0133e+00 +3.7759e+00 +2.9571e-01 -1.1824e+00
