% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
3378 +2.026566465e+03 +2.026566465e+03 +2.175716465e+03 +2.175716465e+03 +1.2979e-01 -5.3584e-02 -3.5282e-01 +1.6986e+00 -3.4365e+00 -2.1598e+00 -7.8945e-01 -1.2661e+00 -9.2728e-01 +4.0446e-01 -2.3488e+00 -1.0134e+00 +2.7412e+00 -1.1051e+00 -2.4104e+00 -9.4595e-02 +1.1167e+00 -9.2138e-02 -2.8207e+00 -3.9864e+00
3667 +1.609105426e+03 +1.609105426e+03 +1.758255426e+03 +1.758255426e+03 -1.0432e-01 -3.7284e-01 -6.4963e-01 +8.4829e-01 -3.0636e+00 -2.9256e+00 -1.0582e+00 -1.0240e+00 -1.7685e+00 -2.0770e-01 -2.1318e+00 -8.3552e-01 +2.4534e+00 -1.4452e+00 -2.4334e+00 +5.5283e-02 +5.9214e-01 -3.6458e-01 -2.3349e+00 -4.6527e+00
3849 +1.517058504e+03 +1.517058504e+03 +1.666208504e+03 +1.666208504e+03 +1.6715e-01 -1.1191e+00 -4.7901e-01 +1.1527e+00 -4.1930e+00 -2.2800e+00 -1.2566e+00 -1.7281e+00 -1.6090e+00 +1.2764e-01 -2.5401e+00 -4.4810e-01 +1.6111e+00 -1.5820e+00 -1.3482e+00 -1.8864e+00 +9.5010e-01 +8.5981e-03 -3.1552e+00 -3.9681e+00
3923 +1.407577291e+03 +1.407577291e+03 +1.556727291e+03 +1.556727291e+03 +1.3166e-01 -1.0079e+00 -6.2718e-01 +1.0826e+00 -3.4156e+00 -2.5110e+00 -1.1090e+00 -1.7237e+00 -1.7763e+00 +1.9528e-01 -2.8136e+00 -1.8679e-01 +1.8028e+00 -1.4369e+00 -1.3544e+00 -1.0185e+00 +8.0394e-01 -1.6488e-01 -3.0655e+00 -2.4323e+00
4248 +1.337021986e+03 +1.337021986e+03 +1.486171986e+03 +1.486171986e+03 -1.9159e-01 -3.5120e-01 -3.4766e-01 +1.2686e+00 -3.5688e+00 -2.4752e+00 -2.2588e+00 -1.7701e+00 -1.2137e+00 -5.1153e-01 -2.1018e+00 -1.1259e+00 +2.2976e+00 -3.3571e-01 -9.6008e-01 -4.3517e-01 +7.2776e-01 -5.6757e-01 -2.6741e+00 -2.7269e+00
4543 +1.310383614e+03 +1.310383614e+03 +1.459533614e+03 +1.459533614e+03 +6.1329e-02 -6.8220e-01 -1.3885e+00 +1.8668e+00 -3.0689e+00 -2.0153e+00 -9.7217e-01 -1.6473e+00 -1.2006e+00 -2.4146e-01 -2.7428e+00 -1.9815e-01 +1.2593e+00 -1.3333e+00 -8.6416e-01 -6.3676e-01 +7.8222e-01 +2.7050e-01 -3.1554e+00 -1.8686e+00
4891 +1.278120750e+03 +1.278120750e+03 +1.427270750e+03 +1.427270750e+03 -1.2669e+00 -5.5237e-01 -1.4892e+00 +1.3989e+00 -3.1800e+00 -1.2761e+00 -2.3955e+00 -1.7692e+00 -3.2945e-01 -3.4909e-01 -2.1949e+00 +8.1164e-01 +1.7730e+00 -9.8938e-01 -1.1687e+00 -7.2712e-01 +8.0168e-01 +4.5743e-01 -1.8115e+00 -3.4682e+00
5481 +1.243102447e+03 +1.243102447e+03 +1.392252447e+03 +1.392252447e+03 -7.4094e-01 -1.0457e+00 -9.0361e-01 +1.1356e+00 -4.4434e+00 -1.7681e+00 -1.5988e+00 -1.7442e+00 +3.1150e-01 -2.6219e-02 -1.8250e+00 -5.8371e-01 +2.4016e+00 -1.5501e+00 -2.3195e+00 -1.0956e+00 +4.3864e-01 -7.9306e-01 -2.0488e+00 -4.0987e+00
5545 +9.747943449e+02 +9.747943449e+02 +1.123944345e+03 +1.123944345e+03 -2.2253e+00 -6.3221e-01 -7.2778e-01 +5.0924e-01 -3.5824e+00 -1.2900e+00 -7.3243e-01 -1.7154e+00 -1.9806e-02 +4.2738e-01 -1.8692e+00 +9.5230e-02 +2.1692e+00 -3.1481e+00 -6.2941e-01 -1.1143e+00 -3.3796e-01 -5.8208e-01 -2.9112e+00 -4.4417e+00
6003 +7.703945710e+02 +7.703945710e+02 +9.195445710e+02 +9.195445710e+02 -7.2503e-01 -1.1351e+00 -7.3043e-01 +9.1615e-01 -2.9585e+00 -1.7031e+00 -2.0861e+00 -2.1716e+00 -3.8173e-01 -3.7577e-01 -2.0433e+00 +8.1440e-01 +1.7802e+00 -1.9448e+00 -1.6762e+00 -1.7177e+00 +1.6213e-01 -5.1185e-01 -2.9348e+00 -2.4661e+00
6123 +6.522072197e+02 +6.522072197e+02 +8.013572197e+02 +8.013572197e+02 -1.1736e+00 -9.8734e-01 -6.8179e-01 +3.6969e-01 -2.7234e+00 -1.5618e+00 -2.2353e+00 -1.7914e+00 -6.4614e-01 -9.4576e-01 -2.4216e+00 +5.1602e-01 +2.3496e+00 -1.2369e+00 -1.7335e+00 -1.8082e+00 +4.0074e-01 +2.1503e-01 -2.9910e+00 -2.8465e+00
6212 +5.939064480e+02 +5.939064480e+02 +7.430564480e+02 +7.430564480e+02 -1.2356e+00 -1.6050e+00 -1.1514e+00 +8.1525e-01 -3.1526e+00 -2.8506e+00 -2.0535e+00 -1.5623e+00 -3.5231e-01 +7.4838e-02 -2.2906e+00 -1.2198e-01 +2.0734e+00 -1.7524e+00 -2.1747e+00 -1.2100e+00 +2.1820e-01 +3.8903e-01 -2.8708e+00 -2.6549e+00
6324 +5.882386863e+02 +5.882386863e+02 +7.373886863e+02 +7.373886863e+02 -1.0015e+00 -1.2621e+00 -1.3261e+00 +8.8814e-01 -3.3258e+00 -2.3182e+00 -1.6804e+00 -1.2890e+00 -7.0807e-01 -2.5121e-01 -2.6226e+00 -4.9214e-01 +2.5308e+00 -1.0919e+00 -1.3772e+00 -1.1403e+00 +3.2010e-01 -2.6944e-01 -3.7061e+00 -3.4976e+00
6396 +5.214141055e+02 +5.214141055e+02 +6.705641055e+02 +6.705641055e+02 -1.0895e+00 -9.8957e-01 -1.6508e+00 +5.5377e-01 -3.6066e+00 -2.3019e+00 -1.6204e+00 -1.9221e+00 -4.6758e-01 -6.8766e-01 -2.1140e+00 +2.4951e-01 +2.1405e+00 -1.3111e+00 -1.4734e+00 -1.9500e+00 +3.0201e-01 -5.7709e-02 -3.5375e+00 -3.1994e+00
9182 +2.407131270e+02 +2.407131270e+02 +3.898631270e+02 +3.898631270e+02 -8.5267e-01 -1.3167e+00 -1.2878e+00 +1.1833e+00 -3.8369e+00 -1.7420e+00 -1.4559e+00 -1.6691e+00 -1.0418e+00 -5.1522e-01 -2.8980e+00 -4.6962e-01 +2.1493e+00 -1.9840e+00 -1.4574e+00 -2.1175e+00 -5.8546e-01 -1.5229e-01 -3.1752e+00 -3.1498e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.833729069e+04 +7.833729069e+04 +7.733729069e+04 +7.733729069e+04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
1659 +7.224582690e+04 +7.224582690e+04 +7.124582690e+04 +7.124582690e+04 -1.5227e+00 +1.6019e+00 -1.1970e+00 +6.4201e-01 -9.0314e-02 +3.9078e+00 -1.2663e+00 -7.8866e-02 +2.0358e+00 +1.6066e+00 -5.8168e-03 -2.5811e+00 -1.4090e+00 -3.1080e+00 -4.2226e-01 -2.6940e+00 -1.6220e+00 -1.1196e+00 +8.0147e-01 -1.1288e-01
1740 +5.637077061e+04 +5.637077061e+04 +5.537077061e+04 +5.537077061e+04 -1.8002e+00 +1.0994e+00 +1.6360e+00 +1.1936e+00 +1.5904e-01 +2.6324e+00 -1.3635e+00 -7.1247e-02 +2.7436e+00 +1.8258e+00 +3.5278e-01 -2.4617e+00 -1.5067e+00 -1.8710e+00 -4.8141e-01 -8.3151e-01 -1.6527e+00 -1.2620e+00 +9.7533e-01 -4.0864e-02
1755 +5.234387339e+04 +5.234387339e+04 +5.134387339e+04 +5.134387339e+04 -2.8712e+00 +1.4732e+00 -1.5304e+00 +1.1685e+00 -3.1754e-01 +2.9172e+00 -1.3619e+00 -7.1894e-02 +9.7380e-01 +1.9978e+00 +5.6129e-01 -2.2831e+00 -1.8655e+00 -2.3814e+00 -4.2389e-01 -3.9300e-01 -1.5958e+00 -8.8369e-01 +7.4100e-01 -1.6012e-01
1840 +5.003133016e+04 +5.003133016e+04 +4.903133016e+04 +4.903133016e+04 -2.9785e+00 +1.3549e+00 -1.3147e+00 +4.0354e-01 -1.2397e-01 +3.1831e+00 -1.3444e+00 -3.9096e-02 +2.2288e+00 +2.1769e+00 +8.2560e-01 -2.5299e+00 -2.5314e+00 -2.8651e+00 -4.5696e-01 -6.9268e-01 -1.6142e+00 -9.9196e-01 +5.6770e-01 -9.5859e-01
1854 +4.115383616e+04 +4.115383616e+04 +4.015383616e+04 +4.015383616e+04 -4.1262e+00 +1.6488e+00 -1.5586e+00 +4.4329e-01 -1.1421e-01 -8.7188e-01 -1.3332e+00 -7.2993e-02 +2.0145e+00 +2.3167e+00 +1.6764e+00 -2.4484e+00 -2.3621e+00 -2.0103e+00 -3.4493e-01 -1.6176e+00 -1.5786e+00 -9.5632e-01 +1.7919e-01 -2.5454e-01
1943 +3.802003170e+04 +3.802003170e+04 +3.702003170e+04 +3.702003170e+04 -1.0744e+00 +1.4788e+00 -1.2710e+00 +8.9483e-01 -2.0488e-01 +2.6028e+00 -1.3487e+00 -6.8319e-02 +1.4094e+00 +2.0933e+00 -4.5316e-01 -2.5050e+00 -2.6327e+00 -2.2523e+00 -3.8388e-01 -4.2164e-01 -1.6416e+00 -9.8398e-01 +3.5287e-01 +3.3319e-01
2001 +2.126376968e+04 +2.126376968e+04 +2.026376968e+04 +2.026376968e+04 -2.1162e+00 +9.8287e-01 +4.0430e-01 -1.4181e+00 +1.3599e-01 +2.3985e+00 -1.3750e+00 -4.1912e-02 +4.7472e-01 +2.2240e+00 -1.5286e-01 -2.3452e+00 -1.0927e+00 -4.4514e+00 -2.4395e-01 -7.5363e-01 -1.6435e+00 -1.0816e+00 -1.8220e-01 +3.3694e-01
2102 +1.987760562e+04 +1.987760562e+04 +1.887760562e+04 +1.887760562e+04 -2.8908e+00 -3.7566e-01 -8.8733e-01 +4.9404e-02 -4.0266e-01 +1.3268e+00 -1.3198e+00 -7.1411e-02 -1.5832e+00 +2.1284e+00 -9.2439e-01 -2.5295e+00 -2.1541e+00 -4.5380e+00 -4.5013e-01 -7.1538e-01 -1.5730e+00 -1.0066e+00 -2.7632e-02 -2.1892e+00
2115 +1.916567826e+04 +1.916567826e+04 +1.816567826e+04 +1.816567826e+04 -1.8672e+00 +1.1639e+00 -1.1803e+00 +1.8351e-01 +1.3541e-01 +1.6069e+00 -1.3599e+00 -6.6760e-02 +1.3147e+00 +2.1795e+00 -7.8863e-01 -2.7533e+00 -2.4789e+00 -3.8972e+00 -3.8845e-01 -6.0844e-02 -1.4156e+00 -8.9173e-01 -1.9740e-02 +1.7555e+00
2175 +1.683439639e+04 +1.683439639e+04 +1.583439639e+04 +1.583439639e+04 -4.1594e+00 +9.4561e-01 -1.5114e+00 +7.3083e-02 -4.0153e-01 +9.7210e-01 -1.3038e+00 -8.4546e-02 +2.7440e+00 +1.7354e+00 -1.8150e+00 -2.5269e+00 -3.0511e+00 -4.5643e+00 -4.3123e-01 -1.6508e+00 -1.5188e+00 -8.7190e-01 -1.3281e+00 +2.5695e+00
2206 +1.567249998e+04 +1.567249998e+04 +1.467249998e+04 +1.467249998e+04 -2.6103e+00 +1.0378e+00 -6.4568e-01 +1.4269e-01 -1.1925e+00 +1.9247e+00 -1.3560e+00 -6.0349e-02 +2.6662e+00 +2.1277e+00 -1.8039e+00 -2.1630e+00 -1.8338e+00 -3.5156e+00 -1.3470e-01 -7.1766e-01 -1.5608e+00 -1.7180e+00 -4.8610e-03 -9.5321e-02
2210 +1.389623862e+04 +1.389623862e+04 +1.289623862e+04 +1.289623862e+04 -2.6553e+00 +1.1778e+00 -1.9743e+00 +4.6834e-01 -6.8706e-01 +1.2153e+00 -1.3147e+00 -7.9930e-02 +1.5500e+00 +2.1475e+00 -2.0731e+00 -2.4820e+00 -2.2681e+00 -3.8267e+00 -3.7851e-01 -8.3094e-01 -1.4148e+00 -1.1868e+00 -1.4252e+00 +2.8949e+00
2243 +1.026053864e+04 +1.026053864e+04 +9.260538636e+03 +9.260538636e+03 -2.4679e+00 +1.2044e+00 -1.3158e+00 +3.6534e-01 -8.9131e-01 +6.1994e-01 -1.3587e+00 -3.8097e-02 +1.6171e+00 +2.2745e+00 -9.1325e-01 -2.4064e+00 -2.7009e+00 -4.7816e+00 -3.9176e-01 -1.5820e+00 -1.5194e+00 -1.3413e+00 -6.2011e-01 +4.4641e-01
2360 +9.274901592e+03 +9.274901592e+03 +8.274901592e+03 +8.274901592e+03 -2.7897e+00 +1.6878e+00 -1.6031e+00 +2.4767e-02 -2.3905e+00 -1.7938e-03 -1.1268e+00 -6.5805e-02 +5.5387e-01 +1.9669e+00 -1.6335e+00 -1.3299e+00 -1.3989e+00 -3.3146e+00 -4.2031e-01 -1.1732e+00 -1.4384e+00 -3.2407e+00 -1.7521e+00 +1.4455e+00
2439 +5.278867243e+03 +5.278867243e+03 +4.278867243e+03 +4.278867243e+03 -3.7365e+00 +1.1513e+00 -8.0420e-01 -1.7039e+00 -1.9997e+00 +2.4766e-01 -1.3149e+00 -6.3451e-02 +2.0439e-01 +2.3201e+00 -1.5798e+00 -2.2668e+00 -1.8419e+00 -4.4230e+00 -2.7118e-01 -2.9704e+00 -1.6957e+00 -1.4391e+00 -5.5410e-02 +2.9044e+00
2795 +4.631362235e+03 +4.631362235e+03 +3.631362235e+03 +3.631362235e+03 -3.8046e+00 +1.7145e+00 -7.9537e-01 -1.2269e+00 -1.7381e+00 +5.6699e-01 -1.3034e+00 -3.6273e-02 +4.0228e-01 +2.4389e+00 -7.3320e-01 -2.1561e+00 -1.4322e+00 -4.0383e+00 -4.7355e-01 -1.0045e+00 -1.4930e+00 -1.7079e+00 -8.2614e-01 +2.3466e+00
2821 +3.638650420e+03 +3.638650420e+03 +2.638650420e+03 +2.638650420e+03 -3.2345e+00 +8.6127e-01 -1.2419e+00 -9.5119e-01 -1.7189e+00 +8.5044e-01 -2.4012e+00 -8.7015e-02 +9.3236e-01 +2.6948e+00 -1.0728e+00 -2.2495e+00 -2.1648e+00 -4.1581e+00 -2.3310e-01 -1.3245e+00 -1.6535e+00 -2.1573e+00 -3.8987e-01 +3.5411e+00
2830 +3.606313679e+03 +3.606313679e+03 +2.606313679e+03 +2.606313679e+03 -3.1862e+00 +9.7271e-01 -6.3805e-01 -1.4741e+00 -1.6766e+00 +8.7047e-01 -1.0404e+00 -9.8336e-02 +1.5458e+00 +2.4444e+00 -6.2903e-01 -2.5724e+00 -1.8964e+00 -3.1980e+00 +4.6237e-01 -2.6158e+00 -1.4509e+00 -1.9528e+00 -2.5696e-01 +1.8885e+00
2979 +3.441736964e+03 +3.441736964e+03 +2.441736964e+03 +2.441736964e+03 -4.2371e+00 +1.1661e+00 -7.9904e-01 -1.6347e+00 -1.1388e+00 +6.3695e-01 -1.1563e+00 -7.3107e-02 +7.6231e-01 +2.7326e+00 -1.1858e+00 -2.2579e+00 -1.7173e+00 -3.5053e+00 -5.1025e-01 -2.1667e+00 -1.6768e+00 -1.9513e+00 -1.5827e-01 +5.7778e+00
3131 +3.379136289e+03 +3.379136289e+03 +2.379136289e+03 +2.379136289e+03 -3.5452e+00 +6.6254e-01 -3.6466e-01 -1.5809e+00 -2.5704e+00 +6.9943e-01 -9.2059e-01 -1.6654e-01 +7.5146e-01 +2.2761e+00 -3.2779e+00 -2.1354e+00 -2.4795e+00 -3.9454e+00 -5.1922e-01 -1.2788e+00 -1.3574e+00 -2.2414e+00 -2.2235e-01 +4.0561e+00
3215 +2.959843323e+03 +2.959843323e+03 +1.959843323e+03 +1.959843323e+03 -3.8500e+00 -1.1862e-01 -4.8806e-01 -1.2750e+00 -2.1906e+00 +9.1367e-01 -1.0424e+00 -1.2456e-01 +1.4415e+00 +2.7730e+00 -2.1912e+00 -2.4368e+00 -1.8228e+00 -3.1531e+00 +9.3096e-01 -2.1662e+00 -1.3489e+00 -2.2089e+00 +3.8488e-02 +3.7763e+00
3531 +2.780377608e+03 +2.780377608e+03 +1.780377608e+03 +1.780377608e+03 -4.8577e+00 -2.6037e-02 -1.4049e-03 -2.0387e+00 -2.6551e+00 +7.8507e-01 -1.3298e+00 -2.1139e-01 +4.3658e-01 +2.7916e+00 -2.8097e+00 -1.5471e+00 -8.6227e-01 -4.2145e+00 -7.0216e-01 -1.1942e+00 -1.3494e+00 -2.3994e+00 -4.1244e-01 +3.9668e+00
3697 +2.405634268e+03 +2.405634268e+03 +1.405634268e+03 +1.405634268e+03 -4.6934e+00 +7.0022e-01 -6.5819e-01 -2.1717e+00 -3.4808e+00 +3.1750e-01 -1.4502e+00 -9.9628e-02 +1.0918e+00 +2.9971e+00 -7.2520e-01 -2.4844e+00 -1.2000e+00 -3.5504e+00 -3.4936e-01 -8.8602e-01 -1.2440e+00 -2.0042e+00 -6.7397e-01 +2.2161e+00
3723 +2.376980749e+03 +2.376980749e+03 +1.376980749e+03 +1.376980749e+03 -4.3139e+00 +6.0145e-01 +3.6634e-03 -2.3169e+00 -2.3140e+00 +8.4130e-02 -1.2789e+00 -4.5702e-02 +7.8363e-01 +2.2063e+00 -1.2660e+00 -2.1347e+00 -6.3386e-01 -4.0932e+00 -6.4934e-02 -1.1458e+00 -1.2129e+00 -2.2165e+00 -2.7714e-01 +4.4457e+00
3918 +2.339280012e+03 +2.339280012e+03 +1.339280012e+03 +1.339280012e+03 -3.8864e+00 +7.9740e-01 +1.2230e-01 -2.3259e+00 -2.7364e+00 +6.2560e-01 -1.4057e+00 -7.6746e-02 +1.0579e+00 +2.5313e+00 -2.1359e+00 -1.9119e+00 -1.2974e+00 -3.7608e+00 -1.1789e+00 -1.4515e+00 -1.4607e+00 -2.5354e+00 -7.0876e-01 +2.8511e+00
4274 +2.048789503e+03 +2.048789503e+03 +1.048789503e+03 +1.048789503e+03 -3.3269e+00 +1.0719e+00 -1.1851e-01 -2.5955e+00 -3.7787e+00 +2.5710e-01 -1.7476e+00 -2.5903e-01 +5.3569e-01 +2.8074e+00 -1.7457e+00 -2.1158e+00 -1.2890e+00 -3.9284e+00 -6.1597e-01 -1.3360e+00 -1.6058e+00 -2.3680e+00 -3.8148e-01 +3.8079e+00
4378 +1.894315357e+03 +1.894315357e+03 +8.943153573e+02 +8.943153573e+02 -4.0444e+00 -7.2243e-02 +4.0730e-01 -2.7112e+00 -2.9129e+00 +2.0491e-01 -1.5828e+00 -3.9150e-01 +4.8321e-01 +1.8481e+00 -1.6924e+00 -1.9758e+00 -1.2411e+00 -3.5383e+00 -3.4120e-01 -1.2054e+00 -1.5461e+00 -3.0688e+00 -3.9622e-01 +3.9360e+00
4709 +1.725146618e+03 +1.725146618e+03 +7.251466176e+02 +7.251466176e+02 -3.6203e+00 -7.6485e-01 +4.4198e-01 -2.2267e+00 -3.3590e+00 -1.6715e-01 -1.4184e+00 -6.8158e-01 +8.7125e-01 +1.7598e+00 -1.8016e+00 -3.7014e+00 -6.9062e-01 -3.3569e+00 +2.6805e-01 -1.3986e+00 -1.4685e-01 -2.3239e+00 -7.0103e-01 +3.7754e+00
4743 +1.616890035e+03 +1.616890035e+03 +6.168900351e+02 +6.168900351e+02 -3.5069e+00 +9.6061e-01 +1.7330e+00 -2.3457e+00 -3.0407e+00 -4.8517e-01 -1.4088e+00 -8.5068e-01 +7.4582e-01 +2.1567e+00 -1.6388e+00 -1.9574e+00 -4.1089e-01 -3.0996e+00 +1.4543e-01 -1.8644e+00 -1.1942e+00 -3.7001e+00 -5.3368e-01 +3.1613e+00
4962 +9.763742569e+02 +9.763742569e+02 -2.362574313e+01 -2.362574313e+01 -4.0391e+00 +5.2268e-01 +3.8834e-01 -2.9837e+00 -2.8383e+00 -2.0255e-01 -1.6313e+00 -6.5679e-01 +6.3817e-01 +1.9430e+00 -2.2408e+00 -2.0772e+00 -1.0556e+00 -4.3794e+00 +1.5002e-01 -1.5917e+00 -1.2444e+00 -2.4577e+00 -8.3833e-01 +3.0774e+00
6044 +6.689618743e+02 +6.689618743e+02 -3.310381257e+02 -3.310381257e+02 -4.0094e+00 +5.8366e-01 -3.6309e-02 -2.2589e+00 -3.5384e+00 -4.3513e-01 -2.4862e+00 -1.8856e+00 +6.4254e-01 +2.7686e+00 -8.3058e-01 -1.7570e+00 -1.5426e+00 -3.2166e+00 -3.7875e-01 -1.0015e+00 -1.2555e+00 -2.4402e+00 -2.4672e+00 -2.2911e+00
